Original_Dialect,MSA_conversion
يصير عنا بلد اذا رئيس بلديه عم يزعب المسلمين من الحدث وما حدا عم يحاسبو,هل يمكن أن يصبح لدينا بلد إذا كان رئيس البلدية يطرد المسلمين من المنطقة ولا يحاسبه أحد؟
ما تروحو لبعيد بعد الإعلان رح يكون معنا النايب,لا تذهبوا بعيدًا، بعد الإعلان سيكون معنا النائب.
المفروض نصير مثل التلفونات كل فتره نعمل تحديث لحياتنا,يجب أن نعيش حياتنا كما نحدث هواتفنا دوريًا.
انو نسمح للدواعش الجدد القدامى يفتنوا,كيف نسمح للدواعش الجدد أو القدامى بزرع الفتن؟
في طحشي في صوت كركيب اغراض مهمله جيه اوساخ تزحلط انزلق منجعي مستلقي بلا عكره بلا ازعاج كروسه طريق العام,أصوات الأشياء المتناثرة والمهملة تعبّر عن الفوضى والضجيج في الطريق العام.
على دوله ان تضرب بيد من حديد او تستقيل الوضع الى مزيد من انفجار,على الدولة أن تضرب بيدٍ من حديد، أو أن تستقيل، إذ إن الوضع يتجه نحو مزيدٍ من الانفجار.
حابب تترك و تمشي,أرغب في الرحيل وترك كل شيء خلفي.
ما طول عمرو كحتي بخيل,لم يكن يومًا بخيلًا، بل كان دائم الكرم.
بفتكر صار وقت و ياخدو استراحه صارت المواضيع هي ذاتها ممله ورتيبه,أعتقد أن الوقت قد حان للحصول على استراحة، فالمواضيع أصبحت مملة ورتيبة.
نحنا اللبنانيين اه علقانين بحيرات المجارير او بالثلج او بشي جوره عالطريق او على مطب نفايات او علقانين بلبنان مافينا نطلع منو,نحن اللبنانيين عالقون بين مياه الصرف الصحي، الثلوج، الحفر في الطرق، مطبات النفايات، أو حتى عالقون في لبنان نفسه دون قدرة على الخروج منه.
تحكي معي مش عليي,تحدث معي مباشرة، وليس عني.
السيد هناك امل حقيقي بانجاز جديد,هناك أمل حقيقي بتحقيق إنجاز جديد، وفقًا لما قاله السيد.
خلص منى رح اسمع نصيحتك وهيك رح اعمل,حسنًا، منى، سأستمع إلى نصيحتك وسأتصرف وفقًا لها.
ليس كل من قال لك وداعا ارادك ان تغلق الباب خلفه ربما كان يختبر لهفتك على فراقه,"ليس كل من قال لك ""وداعًا"" أرادك أن تغلق الباب خلفه، ربما كان يختبر حرصك على فراقه."
داعشي من بلادي كل واحد منا معرض لموقف مماثل ويحوم تحت رحمه واحد همجي متخلف برتبه مدعوم,في بلدي، كل شخص معرّض لأن يقع تحت رحمة متطرف همجي مدعوم بمكانته أو نفوذه.
يا معالي الوزير انزل على الأرض دعوسهم لقطاع الطرق الشبيحه,يا معالي الوزير، انزل إلى الأرض واضرب بيدٍ من حديد قطاع الطرق والشبيحة.
انو ياريت فيزه هجره على اي دوله اجنبيه لان ما عاد ينعاش بلبنان,أتمنى لو كانت هناك تأشيرة هجرة إلى أي دولة أجنبية، إذ إن الحياة لم تعد ممكنة في لبنان.
فكره جريئه ياريت السياسيين بيستحوا على دمهم مال ما نحنا استحينا من الموقف و الكف برافو جو,فكرة جريئة جدًا، يا ليت السياسيين يشعرون بالخجل من أنفسهم، كما نشعر نحن بالخجل من الوضع. برافو، جو!
انا سلكنا طريقا قد خبرناه ارادوا ان ينالو منا لكن هيهات منا الذله الا ان حزب الله هم الغالبون,لقد اخترنا طريقًا نعرفه جيدًا، وأرادوا النيل منا، ولكن هيهات! إن حزب الله هم الغالبون.
افتكرنا كان ع م يتدرب على البسيكلات كرمال الجوله,كنا نعتقد أنه كان يتدرب على ركوب الدراجة استعدادًا للجولة.
حالك هيك بلا واي فاي,"حالك هذا دون شبكة ""واي فاي""؟"
برجوع سياسه الإقطاع بوجود الرئيس ميشال عون,عودة سياسة الإقطاع مع وجود الرئيس ميشال عون أمر يثير القلق.
ان يضع الرئيس تحت الامر الواقع,أن يضع الرئيس تحت الأمر الواقع يعتبر أمرًا غير مقبول.
هيشام انا ببيتي وحرجتني شو هو يعني,هشام، أنا في منزلي، ولكنك أحرجتني، ماذا يعني ذلك؟
خليك دايما مش بالمسؤوليه تجاه كل شي عم يصير يمكن يلحقك الدور,كن دائمًا مسؤولًا تجاه كل ما يحدث، فقد يحين دورك قريبًا.
انه جنودنا المخطوفيين رجعوا على ديارهم سالمين,لقد عاد جنودنا المخطوفون إلى ديارهم سالمين.
بي شربل ما تكبر ابنك قبل بوقتو ممكن يقتل ابن غيرك,أيها الأب شربل، لا تجعل ابنك ينضج قبل أوانه، فقد يُلحق الأذى بابن غيره.
شي مره انو جبران عم يحكي وطنيا,في مرة، كان جبران يتحدث بشكل وطني.
فرقتنا الدني وجمعنا الأوزاعي سبونسورد باي مطعم الحسون الحس ون,"فرّقتنا الدنيا، ولكن جمعنا موقف في الأوزاعي، برعاية مطعم ""الحسون الحس ون""."
وين يعقوب يا هشام,أين يعقوب، يا هشام؟
دخيل لفظك ولهجتك انا,أعشق لهجتك ونطقك للكلمات.
انو الشوكولا بتضع ف,يقولون إن الشوكولاتة تُضعف القلب.
انو العرب صارو ايد وحده,يبدو أن العرب قد توحدوا أخيرًا.
يا لها من ليله جميله,يا لها من ليلة جميلة!
رسام كاريكاتير يحول صور مأساويه لأخرى مبهجه,رسام كاريكاتير يحوّل صورًا مأساوية إلى لوحات مبهجة.
كلام من المسؤولين صادق للتجار يخفو شوي ع المواطن المسكين,تصريحات المسؤولين للتجار كانت صادقة وداعية للتخفيف عن كاهل المواطن المسكين.
احسن ما اشتكي عند الكداء اللبناني ويسير بيناتنا محاكم ونجيب سيسان ملونين قراءه هالتويت بمحن,أفضل من تقديم شكوى إلى القضاء اللبناني والدخول في متاهات المحاكم والمشاكل.
لازم تعرف يا عميل انت مين وحركه امل مين,يجب أن تعرف، أيها العميل، من أنت ومن تكون حركة أمل.
عم تسكر طريق على المواطن البريء بركي كان في حاله ولاده او عمليه جراحيه او سفر انت مين يا حمار لتسكر الطريق يا سايكوباتي يا مريض,إغلاق الطريق على المواطن البريء قد يؤدي إلى منع إسعاف امرأة في حالة ولادة أو إجراء عملية جراحية أو حتى السفر. من أنت لتغلق الطريق، أيها المريض النفسي؟
بالنسبه لرأي الشخصي طبعا انو افضل فنانه لبنانيه كان لازم تكون اليسا لأن اليسا هي نجمه بدون منازع,من وجهة نظري الشخصية، الفنانة اللبنانية الأفضل هي إليسا، لأنها نجمة بلا منازع.
بكل العالم اسمه بلبنان اسمه الحيوان يلي كنت اضهر معه,في كل العالم يُسمى الحيوان باسمه، لكن في لبنان، يُسمى الحيوان الذي كان برفقتك بغير اسمه.
