Original_Dialect,MSA_conversion
كل اشي في حياتنا حتى لو كان متواضع كتير كنا مبسوطين فيه كتير و ببهربنا,كل شيء في حياتنا حتى لو كان متواضعا جدا كنا نستمتع به كثيرا و يبهرنا
في وقتنا عشنا اللحظة بتفاصيلها و كل حدث يصيرلنا قصة و فيلم موثق و ألف حكاية و رواية,في وقتنا عشنا اللحظة بتفاصيلها و كل حدث يحدث لنا قصة و فيلما موثقا و ألف حكاية و رواية
كنت وقتها صغيرة و ما كنتش أصلا أعرف شغل الدار بس كنت أحب أتفرج على بنت الجيران و هي بتنشر الغسيل,كنت وقتها صغيرة و لم أكن أصلا أعرف شغل البيت لكن كنت أحب التفرج على بنت الجيران و هي تنشر الغسيل
كنت أزور بنت الجيران و أنا صغيرة و هما أصلهم بحريني,كنت أزور بنت الجيران و أنا صغيرة و هم من أصول بحرينية
كانت تعجبني و كانت مرتبة,كانت تعجبني و كانت مرتبة
كانت تعجبني و كانت مرتبة,كانت تمر بي قبل أن تذهب للبقالة و نشتري سويا من عند عبدو المصري
كانت تمر عليا قبل ما تروح للدكان و نشتري سوا من عند عبدو المصري,كان كل شيء قريب و الدنيا أمان
كان كل اشي قريب و الدنيا أمان,لكن رغم حداثة سني ما أخبرتها عن أمها و حفظت السر رغم أنها كانت قريبة مني
على الرغم انها صغيرة بس ما خبرتها عن امها وحفظة السر رغم انها كنت قريبة مني,كنا نزور الشوارع القريبة منا
كنا نزور الشوارع القريبة منا,كنا نزور الشوارع القريبة منا
و كانت أكبرانبساط وقتها لما نروح للجناين مع امي و نلعب,و كانت أكبر متعة وقتها لما نذهب للحدائق مع أمي و نلعب
كنت اذا بدي أقهر اخوتي اشتري كرتونة بوظة و بعدين اعمل حالي طيبة و أوزعها آخر الليل لأني متأكدة ما راح يصبح عليها صبح,كنت اذا ما أردت قهر اخوتي اشتري كرتون مثلجات و بعدها  أصطنع الطيبة و أوزعها آخر الليل لأني متأكدة أنها لن تصبح
كان يحبها كتير لكن خسارة مات بعد سنه من لما انتقلنا و هو يقطع الشارع ببسكليته,كان يحبها كثيرا لكن من المؤسف أنه مات بعد سنه من انتقالنا و هو يقطع الشارع بدراجته الهوائية
ما صار فيه بساطة زمان و لا الأمان اللي بنفتقده هلقيت,لم تعد هناك بساطة زمان و لا الأمان الذي نفتقر له الأن
ما صار فيه بساطة زمان و لا الأمان اللي بنفتقده هلقيت,كان الله بالعون
بيعين الله,كنا نشعر بالمتعة مع بساطة الزمن الذي كنا نعيش فيه
كنا نحس بالمتعة مع بساطة الزمن اللي كنا نعيش فيه,أما الأن كل شيء متوفر و نعيش برفاهية و مع ذلك نشعر بالملل و لا أدري ما السبب
أما هلقيت كل اشي متوفر و بنعيش برفاهية و مع هيك بنحس بالزهق و مش عارفة ايش السبب,و أنا كنت و أنا طفلة أركب المشابك و هي تنشر الملابس
و أنا كنت و أنا صغيرة أركب المشابك و هي بتنشر الأواعي,و أنا كنت و أنا طفلة أركب المشابك و هي تنشر الملابس
أما هلقيت ما ليش حياة بدون امي أسأل الله العظيم أن يشفيها و يرجعها لينا,أما الأن لا حياة لي بدون أمي، أسأل الله العظيم أن يشفيها و يردها الينا
يعطيك العافية على الموضوع,يعطيك العافية على هذا الموضوع
هيني خلصت هلقيت,لقد انهيت للتو
"لازم تعرفوا انه جامعتين عربيتين مشاركين , انتو و التانية من الأردن","لابد أن تعلموا أن جامعتين عربيتين شاركتا , أنتم و الآخر من الأردن"
"لازم تعرفوا انه جامعتين عربيتين مشاركين , انتو و التانية من الأردن",الكثير من الأسئلة من طرف الذين أعرفهم و من العرب
كتير من الأسئلة من طرف اللي بعرفهم و من العرب,ألكسيس نصر من أكس يعمل على اللهجة التونسية
ألكسيس نصر من أكس بشتغل على اللهجة التونسية,الناس بدأوا بالاهتمام بهذا الموضوع لأنهم في أمريكا بدأوا العمل في هذا الموضوع
الناس بدأو بالاهتمام بهذا الموضوع عشان في أمريكا بدأو الشغل في هذا الموضوع,لابد أن ننشر الكثير و أردت تنظيم ندوة في الجزائر حول اللهجة
لازم ننشر الكتير و بدي أنظم ندوة في الجزائر عن اللهجة,لابد أن ننشر الكثير و أردت تنظيم ندوة في الجزائر حول اللهجة
"عنا النقود الخاصة بالب-ن-ر لكي ننظمها , شو رايكم","عندنا النقود الخاصة بالب-ن-ر لكي ننظمها , ما قولكم"
الى اللقاء,الى اللقاء
مساء الخير كمال,مساء الخير كمال
"عجبتني كتير فكرة الرسائل الالكترونية بالعامية , ما فكرناش فيها من قبل","أعجبتني كثيرا فكرة الرسائل الالكترونية بالعامية , لم نفكر فيها من قبل"
"عجبتني كتير فكرة الرسائل الالكترونية بالعامية , ما فكرناش فيها من قبل","بخصوص الندوة , لا يوجد لأي مشكل ولكن لا أدري ان كنا نستطيع إقامتها في الجزائر العاصمة"
"بخصوص الندوة , ما فيش أي مشكلة وبس ما بعرف اذا كنا نقدر نعملها في الجزائر العاصمة",سوف أرى بعد العودة مع الادارة وأخبركم وإلا ننظمها في عنابة وانتهى
حأشوف بعد ما أرجع مع الادارة وأخبركم وإلا بنظمها في عنابة وخلص,أتركك على خير كمال
أسيبك على خير كمال,أعتقد أن الناس يحضرون للجزائر العاصمة ولكن عنابة من الممكن أن يعتبرونها بعيدة
أعتقد انه الناس بيجوا للجزائر العاصمة ولكن عنابة ممكن انهم يعتبروها بعيدة,أعتقد أن الناس يحضرون للجزائر العاصمة ولكن عنابة من الممكن أن يعتبرونها بعيدة
شوفي ايش بتقدري تعملي,أنظري ما تستطيعين فعله
مش مشكلة اذا كتبت بالحروف اللاتينية وبعد هيك لازم إنا نعيد كتابتها بالعربية,لا بأس ان كتبت بالحروف اللاتينية وبعد ذلك يجب أن نعاود كتابيتها بالعربية
"يعطيك العافية كمال , انت مهتم فيها","يعطيك العافية كمال , أنت مهتم بها"
شوفت بعينيك انه الناس مهتمين كتير بهذا الموضوع,لقد رأيت بعينيك أن الناس مهتمين كثيرا بهذا الموضوع
شوفت بعينيك انه الناس مهتمين كتير بهذا الموضوع,"بالطبع نذهب الى سنغافورا إدا تلحلحنا , ونستطيع الذهاب الى أبعد"
"طبعا بنروح على سنغافورا إذا تلحلحنا , ونقدر نروح الى أبعد","كما قلت لكم في المرة السابقة , نستطيع النشر في مجلات مهمة"
"زي ما قلتلكم في المرة اللي فاتت , نقدر ننشر في مجلات مهمة",هذه فكرة جيدة أن تكتب رسائلك بالعامية
هذه فكرة منيحة انك تكتب رسائلك بالعامية,لا أدري كيف لم تخطر على بالنا
مش عارف كيف ما خطرتش على بالنا,لا أدري كيف لم تخطر على بالنا
إذا بدكم من هلقيت وطالع نكتب بالعامية,إذا شيءتم من الآن وصاعدا نكتب بالعامية
بدينا المحادثة عبر السكايب اللي هو منيح و راح يطلع بنتيجة ان شاء الله,لقد بدأنا المحادثة عبر السكايب الذي هو ناجع و سوف يأتي بنتيجة ان شاء الله
فكرة الندوة في الجزائر العاصمة منيحة,فكرة الندوة في الجزائر العاصمة جيدة
بدي لو نحكي فيها,أود لو نتحدث بها
بدي لو نحكي فيها,ابقى على خير
تضلك على خير,مساء الخير
مساء الخير,"كمال , عند عودتك لنانسي , هل بإمكانك أن تبعث لي بدعوة تربص ؟"
"كمال , لما ترجع لنانسي , بتقدر تبعتلي دعوة تدريب",في الرسائل ضع سليمة و كريمة كي تستعدنها
